observableId	preequilibrationCondition	simulationCondition	measurement	time	observableParameters	noiseParameters	observableTransformation
pJAK1_wb		model1_data1	-0.5967138831832135	0.0			
pJAK1_wb		model1_data1	-0.5967138831832135	0.0			
pJAK1_wb		model1_data1	-0.5967138831832135	0.0			
pJAK1_wb		model1_data1	-0.5967138831832135	0.0			
pJAK1_wb		model1_data1	-0.48118373364513733	1.5			
pJAK1_wb		model1_data1	-0.40471672976436873	3.0			
pJAK1_wb		model1_data1	-0.3504605512965829	4.5			
pJAK1_wb		model1_data1	-0.31033314060441464	6.0			
pJAK1_wb		model1_data1	-0.28912752236207334	7.0			
pJAK1_wb		model1_data1	-0.2798383668637169	7.5			
pJAK1_wb		model1_data1	-0.2562290739437845	9.0			
pJAK1_wb		model1_data1	-0.23772473435501484	10.5			
pJAK1_wb		model1_data1	-0.22313863934034647	12.0			
pJAK1_wb		model1_data1	-0.21168547395368403	13.5			
pJAK1_wb		model1_data1	-0.20287182409515825	15.0			
pJAK1_wb		model1_data1	-0.19642302379323337	16.5			
pJAK1_wb		model1_data1	-0.19222391903276814	18.0			
pJAK1_wb		model1_data1	-0.19222391903276814	18.0			
pJAK1_wb		model1_data1	-0.19011587766058963	20.0			
pJAK1_wb		model1_data1	-0.1946556689295891	23.0			
pJAK1_wb		model1_data1	-0.20852133393125416	26.0			
pJAK1_wb		model1_data1	-0.23987746193804269	30.0			
pJAK1_wb		model1_data1	-0.2919676069030187	35.0			
pJAK1_wb		model1_data1	-0.3456843647861141	40.0			
pJAK1_wb		model1_data1	-0.39076973169348694	45.0			
pJAK1_wb		model1_data1	-0.4234410946815539	50.0			
pJAK1_wb		model1_data1	-0.4445975434424664	55.0			
pJAK1_wb		model1_data1	-0.4569047221553437	60.0			
pJAK1_wb		model1_data1	-0.46308357318476456	65.0			
pJAK1_wb		model1_data1	-0.4653603027606552	75.0			
pJAK1_wb		model1_data1	-0.4643056620629861	80.0			
pJAK1_wb		model1_data1	-0.4618673360483211	90.0			
pgp130_wb		model1_data1	-0.7708340209374253	0.0			
pgp130_wb		model1_data1	-0.7708340209374253	0.0			
pgp130_wb		model1_data1	-0.7708340209374253	0.0			
pgp130_wb		model1_data1	-0.7708340209374253	0.0			
pgp130_wb		model1_data1	-0.6738494455454164	1.5			
pgp130_wb		model1_data1	-0.5333954389716539	3.0			
pgp130_wb		model1_data1	-0.42289750890832273	4.5			
pgp130_wb		model1_data1	-0.34222296571332106	6.0			
pgp130_wb		model1_data1	-0.30084270464903373	7.0			
pgp130_wb		model1_data1	-0.28305825541744856	7.5			
pgp130_wb		model1_data1	-0.23887654573397243	9.0			
pgp130_wb		model1_data1	-0.20530039288010854	10.5			
pgp130_wb		model1_data1	-0.17946287946786524	12.0			
pgp130_wb		model1_data1	-0.15949836854886473	13.5			
pgp130_wb		model1_data1	-0.14421690222327102	15.0			
pgp130_wb		model1_data1	-0.13289566667670005	16.5			
pgp130_wb		model1_data1	-0.12513454729713844	18.0			
pgp130_wb		model1_data1	-0.12513454729713844	18.0			
pgp130_wb		model1_data1	-0.12001983216171042	20.0			
pgp130_wb		model1_data1	-0.12335460147935727	23.0			
pgp130_wb		model1_data1	-0.13968468562084596	26.0			
pgp130_wb		model1_data1	-0.1796522590354644	30.0			
pgp130_wb		model1_data1	-0.32620009700372926	40.0			
pgp130_wb		model1_data1	-0.3941881472456993	45.0			
pgp130_wb		model1_data1	-0.4461307998555065	50.0			
pgp130_wb		model1_data1	-0.4812610994730913	55.0			
pgp130_wb		model1_data1	-0.5024042998627998	60.0			
pgp130_wb		model1_data1	-0.5133375389247474	65.0			
pgp130_wb		model1_data1	-0.5177447142235964	75.0			
pgp130_wb		model1_data1	-0.5160421812980375	80.0			
pgp130_wb		model1_data1	-0.5119121911771378	90.0			
pSTAT3_wb		model1_data1	-0.6805128398263833	0.0			
pSTAT3_wb		model1_data1	-0.6805128398263833	0.0			
pSTAT3_wb		model1_data1	-0.6805128398263833	0.0			
pSTAT3_wb		model1_data1	-0.6805128398263833	0.0			
pSTAT3_wb		model1_data1	-0.642645690155497	1.5			
pSTAT3_wb		model1_data1	-0.5117598884024182	3.0			
pSTAT3_wb		model1_data1	-0.37351374824682776	4.5			
pSTAT3_wb		model1_data1	-0.27241740408175125	6.0			
pSTAT3_wb		model1_data1	-0.22541437335021558	7.0			
pSTAT3_wb		model1_data1	-0.20679384581689936	7.5			
pSTAT3_wb		model1_data1	-0.16550368535860366	9.0			
pSTAT3_wb		model1_data1	-0.13938922580743296	10.5			
pSTAT3_wb		model1_data1	-0.12274763694636151	12.0			
pSTAT3_wb		model1_data1	-0.11250209462465845	13.5			
pSTAT3_wb		model1_data1	-0.10716566320918104	15.0			
pSTAT3_wb		model1_data1	-0.10606276453895044	16.5			
pSTAT3_wb		model1_data1	-0.10883760101364828	18.0			
pSTAT3_wb		model1_data1	-0.10883760101364828	18.0			
pSTAT3_wb		model1_data1	-0.11804305872842928	20.0			
pSTAT3_wb		model1_data1	-0.1418315214387466	23.0			
pSTAT3_wb		model1_data1	-0.17444790759480222	26.0			
pSTAT3_wb		model1_data1	-0.2256778317445109	30.0			
pSTAT3_wb		model1_data1	-0.2923223918899813	35.0			
pSTAT3_wb		model1_data1	-0.3515341483020938	40.0			
pSTAT3_wb		model1_data1	-0.39566183488263124	45.0			
pSTAT3_wb		model1_data1	-0.42169949543929547	50.0			
pSTAT3_wb		model1_data1	-0.4310192731601382	55.0			
pSTAT3_wb		model1_data1	-0.4279101609317091	60.0			
pSTAT3_wb		model1_data1	-0.41788241364510664	65.0			
pSTAT3_wb		model1_data1	-0.3959708971870341	75.0			
pSTAT3_wb		model1_data1	-0.38924085383057616	80.0			
pSTAT3_wb		model1_data1	-0.38540347443792505	90.0			
pJAK1_wb		model1_data10	-0.5956709951852661	0.0			
