observableId	preequilibrationCondition	simulationCondition	measurement	time	observableParameters	noiseParameters	observableTransformation
S2IP_tS2		model1_data1	98.8927929034442	60			
S2IP_tS2		model1_data1	98.50128342629057	60			
S2IP_tS3		model1_data1	0.214843176890046	60			
S2IP_tS3		model1_data1	0.12539535436128507	60			
S2IP_tS4		model1_data1	0.8923639196657949	60			
S2IP_tS4		model1_data1	1.373321219348131	60			
S3IP_tS2		model1_data1	4.26234040200908	60			
S3IP_tS3		model1_data1	95.5315185400341	60			
S3IP_tS4		model1_data1	0.20614105795680698	60			
S4IP_tS2		model1_data1	12.2931736923098	60			
S4IP_tS3		model1_data1	2.04826653496219	60			
S4IP_tS4		model1_data1	85.65855977272801	60			
S23IP_tS2		model1_data1	84.4240920290022	60			
S23IP_tS2		model1_data1	85.91706391430898	60			
S23IP_tS3		model1_data1	15.2668721616991	60			
S23IP_tS3		model1_data1	13.110635419021714	60			
S23IP_tS4		model1_data1	0.30903580929873703	60			
S23IP_tS4		model1_data1	0.9723006666693044	60			
S2IP_S2		model1_data1	99.8957387583961	60			
S2IP_S2		model1_data1	99.8922620643039	60			
S2IP_pS2		model1_data1	0.0919641213899075	60			
S2IP_pS2		model1_data1	0.10773793569611187	60			
S2IP_ppS2		model1_data1	0.0122971202140044	60			
S2IP_ppS2		model1_data1	0.0	60			
S23IP_S2		model1_data1	100.0	60			
S23IP_S2		model1_data1	100.0	60			
S23IP_pS2		model1_data1	0.0	60			
S23IP_pS2		model1_data1	0.0	60			
S23IP_ppS2		model1_data1	0.0	60			
S23IP_ppS2		model1_data1	0.0	60			
S3IP_S3		model1_data1	100.0	60			
S3IP_pS3		model1_data1	0.0	60			
S3IP_ppS3		model1_data1	0.0	60			
S23IP_S3		model1_data1	100.0	60			
S23IP_S3		model1_data1	100.0	60			
S23IP_pS3		model1_data1	0.0	60			
S23IP_pS3		model1_data1	0.0	60			
S23IP_ppS3		model1_data1	0.0	60			
S23IP_ppS3		model1_data1	0.0	60			
Ski		model1_data10	0.08637402696373607	0			
Ski		model1_data10	0.13129629941847115	60			
Ski		model1_data10	0.1359257429789003	180			
Ski		model1_data10	0.130821583232332	360			
Ski		model1_data10	0.14737668127054818	600			
Ski		model1_data10	0.1698021387899903	0			
Ski		model1_data10	0.13081115549570346	60			
Ski		model1_data10	0.19635830021546097	180			
Ski		model1_data10	0.1752361883262187	360			
Ski		model1_data10	0.09383336743436285	600			
Ski		model1_data10	0.06813903206969062	0			
Ski		model1_data10	0.10869324450221701	60			
Ski		model1_data10	0.03473585030876535	180			
Ski		model1_data10	0.18216387510062074	360			
Ski		model1_data10	0.12794323740040844	600			
Skil		model1_data10	0.284667847613149	0			
Skil		model1_data10	0.2962947805472138	60			
Skil		model1_data10	0.3595792077314864	180			
Skil		model1_data10	0.2849180235563065	360			
Skil		model1_data10	0.2890518335917201	600			
Skil		model1_data10	0.2742363388939821	0			
Skil		model1_data10	0.24619331871425884	60			
Skil		model1_data10	0.2434821329220759	180			
Skil		model1_data10	0.25764340261764734	360			
Skil		model1_data10	0.33061044695915476	600			
Skil		model1_data10	0.235215140881763	0			
Skil		model1_data10	0.3067189510176233	60			
Skil		model1_data10	0.24669919553882969	180			
Skil		model1_data10	0.3404174129827707	360			
Skil		model1_data10	0.3578429819081497	600			
Dnmt3a		model1_data10	0.11176678419080104	0			
Dnmt3a		model1_data10	0.16018357380652368	60			
Dnmt3a		model1_data10	0.1485088177731409	180			
Dnmt3a		model1_data10	0.14272512821490502	360			
Dnmt3a		model1_data10	0.10583814691714133	600			
Dnmt3a		model1_data10	0.09579516004134718	0			
Dnmt3a		model1_data10	0.12147315211908866	60			
Dnmt3a		model1_data10	0.24956010020098346	180			
Dnmt3a		model1_data10	0.1624981707531012	360			
Dnmt3a		model1_data10	0.15110817763125875	600			
Dnmt3a		model1_data10	0.046918852883989705	0			
Dnmt3a		model1_data10	0.09389941624474306	60			
Dnmt3a		model1_data10	-0.016171365235418976	180			
Dnmt3a		model1_data10	0.13755816905702148	360			
Dnmt3a		model1_data10	0.1050631057306138	600			
Sox4		model1_data10	0.1687897269367245	0			
Sox4		model1_data10	0.15879017799203013	60			
Sox4		model1_data10	0.08467426340291397	180			
Sox4		model1_data10	0.2712387134732238	360			
Sox4		model1_data10	0.017190552093776627	600			
Sox4		model1_data10	0.026858951273113274	0			
Sox4		model1_data10	0.05161657823893988	60			
Sox4		model1_data10	0.2530229169236387	180			
Sox4		model1_data10	0.21756735435915647	360			
Sox4		model1_data10	0.25813514910637525	600			
Sox4		model1_data10	0.04340917082958908	0			
Sox4		model1_data10	0.02864761109294585	60			
Sox4		model1_data10	-0.041546746435530496	180			
Sox4		model1_data10	0.1662561932340639	360			
Sox4		model1_data10	0.1220059412248045	600			
Jun		model1_data10	0.09138524653292367	0			
Jun		model1_data10	0.07104162974212566	60			
Jun		model1_data10	0.06325836619547784	180			
Jun		model1_data10	0.09212071577203483	360			
Jun		model1_data10	0.02037096075802526	600			
Jun		model1_data10	0.15155576826533557	0			
Jun		model1_data10	0.15506968928993226	60			
Jun		model1_data10	0.2759996305387027	180			
Jun		model1_data10	0.22561860559535435	360			
Jun		model1_data10	0.26928196296467855	600			
Jun		model1_data10	0.0038464649883526276	0			
Jun		model1_data10	0.05029195068724603	60			
Jun		model1_data10	0.05410086588521387	180			
Jun		model1_data10	0.22652866810156766	360			
Jun		model1_data10	0.20994581435724594	600			
Smad7		model1_data10	0.06311063654796711	0			
Smad7		model1_data10	0.09839852263448934	60			
Smad7		model1_data10	0.06685174849461016	180			
Smad7		model1_data10	-0.14497640460416	360			
Smad7		model1_data10	-0.014067819936085671	600			
Smad7		model1_data10	0.07632174822766834	0			
Smad7		model1_data10	0.09573373410511254	60			
Smad7		model1_data10	0.10573576232088264	180			
Smad7		model1_data10	0.12808991097943206	360			
Smad7		model1_data10	-0.046171115945699615	600			
Smad7		model1_data10	0.061230801657330476	0			
Smad7		model1_data10	0.058339345185371295	60			
Smad7		model1_data10	-0.029670537496950995	180			
Smad7		model1_data10	0.1427017426823596	360			
Smad7		model1_data10	-0.029281811550867252	600			
Klf10		model1_data10	0.030778872961493835	0			
Klf10		model1_data10	0.010383097877591025	60			
Klf10		model1_data10	0.002733728105097829	180			
Klf10		model1_data10	0.03157930298357636	360			
Klf10		model1_data10	-0.04068104026239247	600			
Klf10		model1_data10	0.11707923693494295	0			
Klf10		model1_data10	0.004817826581647192	60			
Klf10		model1_data10	0.06809430081848325	180			
Klf10		model1_data10	0.024990361013952998	360			
Klf10		model1_data10	0.0319042270150918	600			
Klf10		model1_data10	0.05218424466399269	0			
Klf10		model1_data10	-0.012813003997227002	60			
Klf10		model1_data10	0.01646124956555023	180			
Klf10		model1_data10	0.06749167488368082	360			
Klf10		model1_data10	0.052756160833376996	600			
Bmp4		model1_data10	0.1579260413041542	0			
Bmp4		model1_data10	0.2614162520902614	60			
Bmp4		model1_data10	0.1258862573583582	180			
Bmp4		model1_data10	0.21132916357062703	360			
Bmp4		model1_data10	0.10696792853877567	600			
Bmp4		model1_data10	0.1408382815935106	0			
Bmp4		model1_data10	0.26641760244714396	60			
Bmp4		model1_data10	0.09971990206178562	180			
Bmp4		model1_data10	0.25175277233951454	360			
Bmp4		model1_data10	0.3150782126230011	600			
Bmp4		model1_data10	0.12954271131672848	0			
Bmp4		model1_data10	0.20681115541380457	60			
Bmp4		model1_data10	0.03369507732727577	180			
Bmp4		model1_data10	0.1491075523799113	360			
Bmp4		model1_data10	0.2199118550483825	600			
Cxcl15		model1_data10	0.009667913599250491	0			
Cxcl15		model1_data10	0.028418114912430133	60			
Cxcl15		model1_data10	0.09620050107275657	180			
Cxcl15		model1_data10	0.25574508429141096	360			
Cxcl15		model1_data10	0.20478517391713408	600			
Cxcl15		model1_data10	-0.031088521181550467	0			
Cxcl15		model1_data10	-0.0370718572514833	60			
Cxcl15		model1_data10	0.13298171204505113	180			
Cxcl15		model1_data10	0.20079642777340712	360			
Cxcl15		model1_data10	0.2880230407471471	600			
Cxcl15		model1_data10	0.005579616434500087	0			
Cxcl15		model1_data10	-0.04442246323289337	60			
Cxcl15		model1_data10	0.10364940636862818	180			
Cxcl15		model1_data10	0.2301853884055299	360			
Cxcl15		model1_data10	0.2602650003070122	600			
Dusp5		model1_data10	0.006632073010690414	0			
Dusp5		model1_data10	-0.026562556164846127	60			
Dusp5		model1_data10	0.08955065967839243	180			
Dusp5		model1_data10	0.19824610452916333	360			
Dusp5		model1_data10	0.0682473268905461	600			
Dusp5		model1_data10	-0.018720298552330244	0			
Dusp5		model1_data10	-0.15581226016903238	60			
Dusp5		model1_data10	0.10887010053549241	180			
Dusp5		model1_data10	0.14921847882943678	360			
Dusp5		model1_data10	0.12889868658687262	600			
Dusp5		model1_data10	-0.017789046591462167	0			
Dusp5		model1_data10	-0.1471394465855708	60			
Dusp5		model1_data10	0.03547661147078319	180			
Dusp5		model1_data10	0.196498058456591	360			
Dusp5		model1_data10	0.16425624811796885	600			
Tgfa		model1_data10	-0.14355500313280659	0			
Tgfa		model1_data10	0.038764294480152145	60			
Tgfa		model1_data10	-0.09056171986582347	180			
Tgfa		model1_data10	-0.06024152245734208	360			
Tgfa		model1_data10	-0.05933371002648927	600			
Tgfa		model1_data10	-0.06960220739949606	0			
Tgfa		model1_data10	0.07053001939962157	60			
Tgfa		model1_data10	0.0424407162398405	180			
Tgfa		model1_data10	0.060168952664085555	360			
Tgfa		model1_data10	-0.09077644208198711	600			
Tgfa		model1_data10	-0.05742332172758499	0			
Tgfa		model1_data10	0.007860997465612952	60			
Tgfa		model1_data10	-0.12190942027156654	180			
Tgfa		model1_data10	0.029967921217000017	360			
Tgfa		model1_data10	-0.0795583292291152	600			
Pdk4		model1_data10	0.00028332688896270247	0			
Pdk4		model1_data10	-0.0030900423051566147	60			
Pdk4		model1_data10	-0.03882547893971358	180			
Pdk4		model1_data10	-0.024287568871819504	360			
Pdk4		model1_data10	-0.04389552228764262	600			
Pdk4		model1_data10	0.08633044296836215	0			
Pdk4		model1_data10	-0.05740276050607339	60			
Pdk4		model1_data10	-0.02672320652780615	180			
Pdk4		model1_data10	-0.08867434706125053	360			
Pdk4		model1_data10	0.04258525704185221	600			
Pdk4		model1_data10	0.013010429434936532	0			
Pdk4		model1_data10	-0.016717673618000743	60			
Pdk4		model1_data10	-0.06114971239050852	180			
Pdk4		model1_data10	-0.001391043243736959	360			
Pdk4		model1_data10	-0.03449630593597945	600			
Ski		model1_data11	0.04734208524837578	0			
Ski		model1_data11	0.03191769845650217	60			
Ski		model1_data11	0.13596507946567182	180			
Ski		model1_data11	0.19988290171798384	360			
Ski		model1_data11	0.1348089065457923	600			
Ski		model1_data11	0.016371084703855197	0			
Ski		model1_data11	0.12238102086924578	60			
Ski		model1_data11	0.22411996962398428	180			
Ski		model1_data11	0.25697450362979624	360			
Ski		model1_data11	0.18393777808595443	600			
Ski		model1_data11	0.08898323771548175	0			
Ski		model1_data11	0.11394077915525291	60			
Ski		model1_data11	0.16588558204069065	180			
Ski		model1_data11	0.13846319669915655	360			
Ski		model1_data11	0.11358583413079773	600			
Skil		model1_data11	0.242416718222183	0			
Skil		model1_data11	0.3593592855957984	60			
Skil		model1_data11	0.295194627273125	180			
Skil		model1_data11	0.30156655144461664	360			
Skil		model1_data11	0.22234838790799122	600			
Skil		model1_data11	0.14857055004800981	0			
Skil		model1_data11	0.1572098560335292	60			
Skil		model1_data11	0.31294572099827067	180			
Skil		model1_data11	0.42685718386752847	360			
Skil		model1_data11	0.374338066966073	600			
Skil		model1_data11	0.18224910630005703	0			
Skil		model1_data11	0.23090870649301407	60			
Skil		model1_data11	0.29631347630559307	180			
Skil		model1_data11	0.3582977365340471	360			
Skil		model1_data11	0.3072332056969649	600			
Dnmt3a		model1_data11	0.025943768113854994	0			
Dnmt3a		model1_data11	-0.16095486551207014	60			
